dteday,time_period,temp,atemp,hum,windspeed,casual,registered,cnt,season,mnth,weekday,weathersit,yr,holiday,workingday
2012-03-27,3,0.425,0.42800000000000005,0.1675,0.0448,51.75,440.5,492.25,2,3,2,1,1,0,1
2012-03-27,4,0.3075,0.2841,0.31875,0.3078375,4.5,51.5,56.0,2,3,2,1,1,0,1
2012-03-28,1,0.4028571428571429,0.3917428571428571,0.43857142857142856,0.37101428571428574,19.714285714285715,248.85714285714286,268.57142857142856,2,3,3,1,1,0,1
2012-03-28,2,0.592,0.58182,0.40800000000000003,0.28658,52.0,184.4,236.4,2,3,3,1,1,0,1
2012-03-28,3,0.6,0.61365,0.5800000000000001,0.23507499999999998,53.0,462.75,515.75,2,3,3,1,1,0,1
2012-03-28,4,0.43,0.3996125,0.515,0.253725,8.0,63.625,71.625,2,3,3,1,1,0,1
2012-03-29,1,0.4742857142857143,0.4653285714285714,0.48857142857142855,0.3624714285714286,23.285714285714285,244.85714285714286,268.14285714285717,2,3,4,1,1,0,1
2012-03-29,2,0.5,0.48482000000000003,0.40599999999999997,0.37314,70.6,229.0,299.6,2,3,4,1,1,0,1
2012-03-29,3,0.49,0.47725,0.385,0.317175,61.75,485.0,546.75,2,3,4,1,1,0,1
2012-03-29,4,0.51,0.4981125,0.44375,0.2499875,8.875,62.5,71.375,2,3,4,1,1,0,1
2012-03-30,1,0.33428571428571424,0.3398142857142857,0.5828571428571429,0.1172857142857143,25.571428571428573,217.71428571428572,243.28571428571428,2,3,5,1,1,0,1
2012-03-30,2,0.4,0.40908,0.548,0.056720000000000007,62.0,215.6,277.6,2,3,5,3,1,0,1
2012-03-30,3,0.405,0.412875,0.6,0.2015,55.0,387.5,442.5,2,3,5,1,1,0,1
2012-03-30,4,0.365,0.3674125,0.59,0.175375,10.875,63.875,74.75,2,3,5,1,1,0,1
2012-03-31,1,0.39142857142857146,0.38961428571428575,0.8099999999999999,0.17270000000000002,55.0,118.71428571428571,173.71428571428572,2,3,6,2,1,0,0
2012-03-31,2,0.508,0.4909,0.624,0.19402,257.2,332.8,590.0,2,3,6,2,1,0,0
2012-03-31,3,0.435,0.4356,0.7025,0.4142,121.25,222.75,344.0,2,3,6,1,1,0,0
2012-03-31,4,0.395,0.3996,0.765,0.272375,18.125,68.5,86.625,2,3,6,2,1,0,0
2012-04-01,1,0.3685714285714286,0.36797142857142856,0.7528571428571428,0.1258,71.0,130.42857142857142,201.42857142857142,2,4,0,2,1,0,0
2012-04-01,2,0.472,0.46362000000000003,0.5820000000000001,0.22984,238.2,272.6,510.8,2,4,0,2,1,0,0
2012-04-01,3,0.515,0.4962,0.5525,0.257475,140.25,251.0,391.25,2,4,0,1,1,0,0
2012-04-01,4,0.4025,0.392025,0.73,0.1343375,12.25,51.75,64.0,2,4,0,2,1,0,0
2012-04-02,1,0.38,0.3701142857142857,0.6014285714285714,0.42858571428571424,39.142857142857146,212.14285714285714,251.28571428571428,2,4,1,1,1,0,1
2012-04-02,2,0.46799999999999997,0.46058000000000004,0.356,0.3821,112.0,197.8,309.8,2,4,1,1,1,0,1
2012-04-02,3,0.49,0.477225,0.28500000000000003,0.2388,79.25,463.25,542.5,2,4,1,1,1,0,1
2012-04-02,4,0.43142857142857144,0.4328857142857143,0.6385714285714286,0.18762857142857142,8.142857142857142,57.285714285714285,65.42857142857143,2,4,1,1,1,0,1
2012-04-03,1,0.3742857142857143,0.38310000000000005,0.49142857142857144,0.0512,38.142857142857146,241.42857142857142,279.57142857142856,2,4,2,1,1,0,1
2012-04-03,2,0.5720000000000001,0.55152,0.21200000000000002,0.16716,119.0,238.6,357.6,2,4,2,1,1,0,1
2012-04-03,3,0.585,0.5682,0.2325,0.14925,103.5,520.0,623.5,2,4,2,1,1,0,1
2012-04-03,4,0.4225,0.4204375,0.51125,0.0765,9.0,57.625,66.625,2,4,2,1,1,0,1
2012-04-04,1,0.47714285714285715,0.47618571428571427,0.5742857142857142,0.11727142857142857,32.142857142857146,245.85714285714286,278.0,2,4,3,2,1,0,1
2012-04-04,2,0.62,0.6212,0.45200000000000007,0.28656000000000004,79.4,210.6,290.0,2,4,3,2,1,0,1
2012-04-04,3,0.655,0.6212,0.37,0.25,81.5,510.75,592.25,2,4,3,1,1,0,1
2012-04-04,4,0.4925,0.48483750000000003,0.43875,0.13621250000000001,13.75,70.125,83.875,2,4,3,1,1,0,1
2012-04-05,1,0.3828571428571429,0.38092857142857145,0.42,0.2558714285714286,44.285714285714285,243.14285714285714,287.42857142857144,2,4,4,1,1,0,1
2012-04-05,2,0.472,0.4636,0.318,0.09254,96.0,209.0,305.0,2,4,4,1,1,0,1
2012-04-05,3,0.48,0.469675,0.33499999999999996,0.17909999999999998,80.5,499.25,579.75,2,4,4,1,1,0,1
2012-04-05,4,0.435,0.4355875,0.38875,0.2873125,10.0,65.125,75.125,2,4,4,1,1,0,1
2012-04-06,1,0.3314285714285714,0.3116714285714286,0.4557142857142857,0.3262571428571429,40.714285714285715,211.0,251.71428571428572,2,4,5,1,1,0,1
2012-04-06,2,0.46799999999999997,0.46058000000000004,0.292,0.3433,185.6,276.6,462.2,2,4,5,1,1,0,1
2012-04-06,3,0.49,0.47725,0.23,0.365675,113.0,337.75,450.75,2,4,5,1,1,0,1
2012-04-06,4,0.3825,0.3731,0.435,0.2182875,17.75,55.25,73.0,2,4,5,1,1,0,1
2012-04-07,1,0.3657142857142857,0.36147142857142855,0.31142857142857144,0.24305714285714286,83.57142857142857,106.71428571428571,190.28571428571428,2,4,6,1,1,0,0
2012-04-07,2,0.504,0.48786000000000007,0.21000000000000002,0.33731999999999995,335.2,275.2,610.4,2,4,6,1,1,0,0
2012-04-07,3,0.53,0.5076,0.1825,0.317175,192.25,234.0,426.25,2,4,6,1,1,0,0
2012-04-07,4,0.4125,0.4033875,0.2675,0.242525,27.75,68.25,96.0,2,4,6,1,1,0,0
2012-04-08,1,0.4228571428571429,0.4263857142857143,0.3085714285714286,0.15565714285714286,60.142857142857146,88.85714285714286,149.0,2,4,0,1,1,0,0
2012-04-08,2,0.596,0.5727599999999999,0.202,0.31046,234.6,246.4,481.0,2,4,0,1,1,0,0
2012-04-08,3,0.6,0.58715,0.245,0.358225,122.5,179.5,302.0,2,4,0,1,1,0,0
2012-04-08,4,0.4575,0.4526375,0.30875,0.18843749999999998,18.25,45.875,64.125,2,4,0,1,1,0,0
2012-04-09,1,0.4571428571428572,0.45235714285714285,0.27571428571428575,0.2963571428571429,35.57142857142857,218.42857142857142,254.0,2,4,1,1,1,0,1
2012-04-09,2,0.556,0.5273,0.28400000000000003,0.56416,86.2,198.8,285.0,2,4,1,1,1,0,1
2012-04-09,3,0.525,0.5038,0.34,0.3806,45.75,448.0,493.75,2,4,1,1,1,0,1
2012-04-09,4,0.4575,0.4526375,0.36375,0.272375,5.25,45.625,50.875,2,4,1,1,1,0,1
2012-04-10,1,0.3971428571428572,0.3982428571428572,0.6071428571428571,0.11939999999999999,26.285714285714285,251.14285714285714,277.42857142857144,2,4,2,1,1,0,1
2012-04-10,2,0.548,0.5212399999999999,0.22199999999999998,0.23879999999999998,68.6,197.6,266.2,2,4,2,1,1,0,1
2012-04-10,3,0.52,0.5,0.2275,0.42164999999999997,62.75,489.5,552.25,2,4,2,1,1,0,1
2012-04-10,4,0.39,0.3844625,0.52125,0.283575,5.125,49.375,54.5,2,4,2,1,1,0,1
2012-04-11,1,0.31142857142857144,0.3051857142857143,0.5057142857142857,0.2302857142857143,17.142857142857142,223.42857142857142,240.57142857142858,2,4,3,1,1,0,1
2012-04-11,2,0.388,0.38483999999999996,0.44399999999999995,0.29253999999999997,37.2,160.6,197.8,2,4,3,1,1,0,1
2012-04-11,3,0.395,0.393925,0.41000000000000003,0.37315,35.25,410.5,445.75,2,4,3,1,1,0,1
2012-04-11,4,0.33142857142857146,0.3030142857142857,0.4857142857142857,0.3177142857142857,5.0,53.0,58.0,2,4,3,1,1,0,1
2012-04-12,1,0.34285714285714286,0.3311571428571428,0.5871428571428572,0.2985142857142857,19.714285714285715,223.0,242.71428571428572,2,4,4,1,1,0,1
2012-04-12,2,0.48,0.46968,0.33999999999999997,0.35225999999999996,57.0,193.0,250.0,2,4,4,1,1,0,1
2012-04-12,3,0.475,0.46587500000000004,0.29500000000000004,0.3321,49.75,445.0,494.75,2,4,4,1,1,0,1
2012-04-12,4,0.355,0.3465625,0.525,0.223875,5.125,55.0,60.125,2,4,4,1,1,0,1
2012-04-13,1,0.38571428571428573,0.38310000000000005,0.47428571428571425,0.17271428571428574,29.857142857142858,215.71428571428572,245.57142857142858,2,4,5,1,1,0,1
2012-04-13,2,0.528,0.50606,0.278,0.15819999999999998,113.8,254.8,368.6,2,4,5,1,1,0,1
2012-04-13,3,0.535,0.511375,0.2575,0.14925,85.75,444.75,530.5,2,4,5,1,1,0,1
2012-04-13,4,0.3925,0.3882375,0.5075,0.1417875,16.375,72.875,89.25,2,4,5,1,1,0,1
2012-04-14,1,0.4028571428571429,0.3982428571428572,0.62,0.14285714285714285,63.0,149.42857142857142,212.42857142857142,2,4,6,1,1,0,0
2012-04-14,2,0.624,0.60606,0.298,0.34328,286.8,364.4,651.2,2,4,6,2,1,0,0
2012-04-14,3,0.6,0.598475,0.385,0.194025,180.75,274.5,455.25,2,4,6,2,1,0,0
2012-04-14,4,0.4425,0.4375,0.5875,0.13618750000000002,24.625,87.375,112.0,2,4,6,1,1,0,0
2012-04-15,1,0.5371428571428571,0.5194714285714286,0.5828571428571429,0.1641857142857143,81.14285714285714,114.42857142857143,195.57142857142858,2,4,0,1,1,0,0
2012-04-15,2,0.6839999999999999,0.6333399999999999,0.41,0.31942000000000004,281.4,354.0,635.4,2,4,0,1,1,0,0
2012-04-15,3,0.6849999999999999,0.6325999999999999,0.44,0.26492499999999997,161.5,281.5,443.0,2,4,0,1,1,0,0
2012-04-15,4,0.5800000000000001,0.5549499999999999,0.5375,0.199625,28.125,73.625,101.75,2,4,0,2,1,0,0
2012-04-16,1,0.5742857142857144,0.5519714285714286,0.7557142857142857,0.20255714285714285,47.285714285714285,228.0,275.2857142857143,2,4,1,1,1,1,0
2012-04-16,2,0.756,0.6757799999999999,0.426,0.35822,86.4,204.6,291.0,2,4,1,1,1,1,0
2012-04-16,3,0.775,0.6780499999999999,0.33999999999999997,0.3657,76.75,494.5,571.25,2,4,1,1,1,1,0
2012-04-16,4,0.63,0.6004125,0.5875,0.2705125,16.0,71.875,87.875,2,4,1,1,1,1,0
2012-04-17,1,0.6,0.6212,0.42,0.3304714285714286,36.714285714285715,272.42857142857144,309.14285714285717,2,4,2,1,1,0,1
2012-04-17,2,0.64,0.6212,0.27,0.31642000000000003,63.4,220.2,283.6,2,4,2,1,1,0,1
2012-04-17,3,0.62,0.6061,0.2475,0.27985,82.5,541.25,623.75,2,4,2,1,1,0,1
2012-04-17,4,0.5900000000000001,0.5606125,0.51125,0.1940375,10.625,66.125,76.75,2,4,2,1,1,0,1
2012-04-18,1,0.48857142857142855,0.47615714285714283,0.42,0.24732857142857143,15.142857142857142,226.71428571428572,241.85714285714286,2,4,3,3,1,0,1
2012-04-18,2,0.44000000000000006,0.43936000000000003,0.6719999999999999,0.12538,16.4,95.2,111.6,2,4,3,3,1,0,1
2012-04-18,3,0.42,0.4242,0.77,0.1082,26.75,378.5,405.25,2,4,3,2,1,0,1
2012-04-18,4,0.4775,0.467775,0.535,0.15486250000000001,6.5,55.375,61.875,2,4,3,2,1,0,1
2012-04-19,1,0.44,0.4393857142857143,0.7299999999999999,0.06184285714285714,24.0,254.85714285714286,278.85714285714283,2,4,4,2,1,0,1
2012-04-19,2,0.58,0.5666800000000001,0.44399999999999995,0.0209,57.2,220.4,277.6,2,4,4,1,1,0,1
2012-04-19,3,0.585,0.57955,0.4525,0.13435,76.5,552.0,628.5,2,4,4,1,1,0,1
2012-04-19,4,0.45499999999999996,0.45072500000000004,0.6950000000000001,0.0634375,10.75,78.125,88.875,2,4,4,1,1,0,1
2012-04-20,1,0.4571428571428572,0.45235714285714285,0.8614285714285714,0.06397142857142858,30.142857142857142,262.2857142857143,292.42857142857144,2,4,5,1,1,0,1
2012-04-20,2,0.628,0.60606,0.462,0.19998,131.8,293.0,424.8,2,4,5,1,1,0,1
2012-04-20,3,0.61,0.602275,0.515,0.23135,91.5,488.5,580.0,2,4,5,1,1,0,1
2012-04-20,4,0.48250000000000004,0.4715875,0.78375,0.152975,13.0,86.875,99.875,2,4,5,1,1,0,1
2012-04-21,1,0.54,0.5259714285714285,0.7557142857142857,0.2558714285714286,91.57142857142857,155.57142857142858,247.14285714285714,2,4,6,1,1,0,0
2012-04-21,2,0.6839999999999999,0.6333399999999999,0.47400000000000003,0.2627,273.0,360.0,633.0,2,4,6,1,1,0,0
2012-04-21,3,0.62,0.57575,0.58,0.4179,101.5,167.75,269.25,2,4,6,2,1,0,0
2012-04-21,4,0.5,0.484825,0.80125,0.2537375,16.125,65.375,81.5,2,4,6,1,1,0,0
2012-04-22,1,0.40857142857142853,0.41557142857142854,0.7985714285714286,0.2963857142857143,6.0,39.285714285714285,45.285714285714285,2,4,0,3,1,0,0
2012-04-22,2,0.38,0.3939,0.86,0.37018,3.4,44.6,48.0,2,4,0,3,1,0,0
2012-04-22,3,0.36,0.321975,0.915,0.45897499999999997,1.25,32.75,34.0,2,4,0,3,1,0,0
2012-04-22,4,0.41500000000000004,0.3977125,0.8125,0.31345,7.0,34.75,41.75,2,4,0,2,1,0,0
2012-04-23,1,0.3057142857142857,0.28354285714285715,0.7614285714285715,0.31984285714285715,7.571428571428571,166.85714285714286,174.42857142857142,2,4,1,2,1,0,1
2012-04-23,2,0.33999999999999997,0.30604,0.6839999999999999,0.38808,10.8,102.2,113.0,2,4,1,3,1,0,1
2012-04-23,3,0.32,0.3106,0.7875,0.2127,12.75,265.25,278.0,2,4,1,2,1,0,1
2012-04-23,4,0.325,0.3087,0.8125,0.281725,4.625,34.875,39.5,2,4,1,2,1,0,1
2012-04-24,1,0.3628571428571429,0.35497142857142855,0.5599999999999999,0.2857142857142857,12.0,244.71428571428572,256.7142857142857,2,4,2,1,1,0,1
2012-04-24,2,0.496,0.48178,0.258,0.35524,47.0,205.4,252.4,2,4,2,1,1,0,1
2012-04-24,3,0.5,0.484825,0.1975,0.24255,43.25,479.25,522.5,2,4,2,1,1,0,1
2012-04-24,4,0.3625,0.361725,0.6125,0.15485,3.25,57.25,60.5,2,4,2,1,1,0,1
2012-04-25,1,0.4057142857142857,0.41122857142857144,0.5700000000000001,0.031985714285714284,22.142857142857142,248.57142857142858,270.7142857142857,2,4,3,1,1,0,1
2012-04-25,2,0.568,0.54244,0.23000000000000004,0.27166,45.4,219.6,265.0,2,4,3,1,1,0,1
2012-04-25,3,0.59,0.57575,0.20500000000000002,0.216425,48.0,543.0,591.0,2,4,3,1,1,0,1
2012-04-25,4,0.425,0.424225,0.53875,0.0503875,10.125,66.375,76.5,2,4,3,1,1,0,1
2012-04-26,1,0.46571428571428575,0.45884285714285716,0.8085714285714286,0.21321428571428572,7.714285714285714,166.85714285714286,174.57142857142858,2,4,4,2,1,0,1
2012-04-26,2,0.52,0.5,0.8160000000000001,0.20895999999999998,31.2,187.2,218.4,2,4,4,2,1,0,1
2012-04-26,3,0.54,0.5152,0.77,0.194025,51.0,468.75,519.75,2,4,4,1,1,0,1
2012-04-26,4,0.4925,0.4791625,0.6675,0.1157,7.625,71.5,79.125,2,4,4,2,1,0,1
2012-04-27,1,0.41428571428571426,0.41990000000000005,0.43857142857142856,0.3049,26.428571428571427,237.71428571428572,264.14285714285717,2,4,5,1,1,0,1
2012-04-27,2,0.484,0.4727,0.32,0.36418,91.4,244.0,335.4,2,4,5,1,1,0,1
2012-04-27,3,0.505,0.488625,0.2675,0.35450000000000004,73.5,448.0,521.5,2,4,5,1,1,0,1
2012-04-27,4,0.455,0.45075,0.485,0.37124999999999997,9.75,67.875,77.625,2,4,5,1,1,0,1
2012-04-28,1,0.3628571428571429,0.36792857142857144,0.43000000000000005,0.12792857142857145,35.285714285714285,123.14285714285714,158.42857142857142,2,4,6,1,1,0,0
2012-04-28,2,0.41200000000000003,0.41816000000000003,0.394,0.10447999999999999,130.4,268.4,398.8,2,4,6,2,1,0,0
2012-04-28,3,0.39,0.39392499999999997,0.5625,0.06715,41.25,122.0,163.25,2,4,6,2,1,0,0
2012-04-28,4,0.36,0.3522625,0.565,0.1791125,7.0,51.0,58.0,2,4,6,1,1,0,0
2012-04-29,1,0.3828571428571429,0.3874142857142857,0.7514285714285714,0.08954285714285715,48.714285714285715,111.71428571428571,160.42857142857142,2,4,0,1,1,0,0
2012-04-29,2,0.536,0.52122,0.376,0.10746,249.8,354.6,604.4,2,4,0,1,1,0,0
2012-04-29,3,0.585,0.5682,0.3,0.2015,131.25,275.5,406.75,2,4,0,1,1,0,0
2012-04-29,4,0.4125,0.4015125,0.71875,0.1044625,14.25,52.25,66.5,2,4,0,2,1,0,0
2012-04-30,1,0.4057142857142857,0.4134142857142857,0.4714285714285714,0.18548571428571428,21.142857142857142,218.28571428571428,239.42857142857142,2,4,1,1,1,0,1
2012-04-30,2,0.5,0.48484,0.536,0.13134,49.6,204.0,253.6,2,4,1,2,1,0,1
2012-04-30,3,0.545,0.51895,0.6074999999999999,0.20895,49.5,482.25,531.75,2,4,1,2,1,0,1
2012-04-30,4,0.4525,0.44885,0.65875,0.16605,8.875,53.75,62.625,2,4,1,1,1,0,1
2012-05-01,1,0.5542857142857143,0.5303,0.8114285714285714,0.20895714285714284,18.142857142857142,199.14285714285714,217.28571428571428,2,5,2,2,1,0,1
2012-05-01,2,0.728,0.6636599999999999,0.49399999999999994,0.22388,41.6,220.4,262.0,2,5,2,2,1,0,1
2012-05-01,3,0.7,0.647725,0.5425,0.1306,60.0,501.5,561.5,2,5,2,1,1,0,1
2012-05-01,4,0.55,0.5284,0.68875,0.080225,9.75,73.125,82.875,2,5,2,2,1,0,1
2012-05-02,1,0.5599999999999999,0.5303285714285714,0.86,0.0810142857142857,19.714285714285715,244.71428571428572,264.42857142857144,2,5,3,2,1,0,1
2012-05-02,2,0.612,0.58186,0.72,0.17314000000000002,48.2,219.0,267.2,2,5,3,1,1,0,1
2012-05-02,3,0.555,0.5341,0.75,0.24624999999999997,49.5,546.5,596.0,2,5,3,1,1,0,1
2012-05-02,4,0.5425,0.5189375,0.81375,0.11195,11.25,63.5,74.75,2,5,3,1,1,0,1
2012-05-03,1,0.48000000000000004,0.46968571428571426,0.8571428571428571,0.11727142857142857,18.714285714285715,244.28571428571428,263.0,2,5,4,2,1,0,1
2012-05-03,2,0.628,0.59698,0.65,0.1761,50.6,234.0,284.6,2,5,4,1,1,0,1
2012-05-03,3,0.695,0.6477499999999999,0.615,0.16415000000000002,64.5,523.5,588.0,2,5,4,1,1,0,1
2012-05-03,4,0.52,0.5037625,0.84125,0.1063375,15.25,85.375,100.625,2,5,4,2,1,0,1
2012-05-04,1,0.5914285714285715,0.5606142857142856,0.8142857142857143,0.061828571428571434,29.285714285714285,239.85714285714286,269.14285714285717,2,5,5,1,1,0,1
2012-05-04,2,0.6799999999999999,0.63636,0.67,0.1821,77.0,217.8,294.8,2,5,5,2,1,0,1
2012-05-04,3,0.695,0.647725,0.525,0.29105,73.75,438.5,512.25,2,5,5,1,1,0,1
2012-05-04,4,0.5925,0.5606249999999999,0.8125,0.175375,23.0,88.125,111.125,2,5,5,1,1,0,1
2012-05-05,1,0.6028571428571429,0.5692714285714285,0.7914285714285715,0.07251428571428571,71.0,163.14285714285714,234.14285714285714,2,5,6,1,1,0,0
2012-05-05,2,0.7,0.65152,0.626,0.22388,219.0,297.6,516.6,2,5,6,1,1,0,0
2012-05-05,3,0.64,0.6060749999999999,0.7125,0.3097,152.75,259.75,412.5,2,5,6,2,1,0,0
2012-05-05,4,0.58,0.5454749999999999,0.83,0.10075,36.625,89.75,126.375,2,5,6,1,1,0,0
2012-05-06,1,0.5257142857142857,0.5043285714285715,0.8142857142857143,0.1514,50.142857142857146,109.28571428571429,159.42857142857142,2,5,0,2,1,0,0
2012-05-06,2,0.608,0.6061,0.628,0.059719999999999995,208.0,343.2,551.2,2,5,0,2,1,0,0
2012-05-06,3,0.61,0.6061,0.635,0.171625,129.0,279.25,408.25,2,5,0,2,1,0,0
2012-05-06,4,0.5425,0.5170625,0.7975,0.194025,28.5,78.25,106.75,2,5,0,2,1,0,0
2012-05-07,1,0.4942857142857143,0.48050000000000004,0.8171428571428571,0.1599142857142857,35.142857142857146,242.28571428571428,277.42857142857144,2,5,1,2,1,0,1
2012-05-07,2,0.6,0.60302,0.554,0.31942,70.4,214.4,284.8,2,5,1,2,1,0,1
2012-05-07,3,0.58,0.5757749999999999,0.535,0.32465,77.25,502.25,579.5,2,5,1,1,1,0,1
2012-05-07,4,0.515,0.4962125,0.6637500000000001,0.190275,12.625,61.0,73.625,2,5,1,2,1,0,1
2012-05-08,1,0.5457142857142857,0.5259857142857143,0.7057142857142857,0.33262857142857144,29.571428571428573,250.14285714285714,279.7142857142857,2,5,2,2,1,0,1
2012-05-08,2,0.628,0.6030599999999999,0.6900000000000001,0.27762000000000003,43.0,172.2,215.2,2,5,2,3,1,0,1
2012-05-08,3,0.64,0.6061,0.69,0.2836,61.25,485.5,546.75,2,5,2,2,1,0,1
2012-05-08,4,0.555,0.5322125,0.6637500000000001,0.281725,8.875,54.5,63.375,2,5,2,2,1,0,1
2012-05-09,1,0.5885714285714286,0.5627714285714286,0.7999999999999999,0.1599,25.142857142857142,242.42857142857142,267.57142857142856,2,5,3,2,1,0,1
2012-05-09,2,0.64,0.6212,0.532,0.20595999999999998,62.4,218.6,281.0,2,5,3,2,1,0,1
2012-05-09,3,0.54,0.5226999999999999,0.7225,0.324625,26.0,280.5,306.5,2,5,3,3,1,0,1
2012-05-09,4,0.54,0.51705,0.83875,0.2182875,3.5,23.125,26.625,2,5,3,3,1,0,1
2012-05-10,1,0.4742857142857143,0.46534285714285717,0.63,0.3688714285714286,32.285714285714285,248.42857142857142,280.7142857142857,2,5,4,1,1,0,1
2012-05-10,2,0.548,0.5212399999999999,0.382,0.42688,76.4,229.4,305.8,2,5,4,1,1,0,1
2012-05-10,3,0.555,0.541675,0.3575,0.399275,84.0,523.25,607.25,2,5,4,1,1,0,1
2012-05-10,4,0.4825,0.4715625,0.6875,0.1529875,10.25,70.875,81.125,2,5,4,1,1,0,1
2012-05-11,1,0.4685714285714286,0.4610142857142857,0.43285714285714283,0.25798571428571426,35.42857142857143,243.85714285714286,279.2857142857143,2,5,5,1,1,0,1
2012-05-11,2,0.604,0.59094,0.254,0.31046,114.6,287.2,401.8,2,5,5,1,1,0,1
2012-05-11,3,0.635,0.6061,0.23500000000000001,0.231325,79.25,475.5,554.75,2,5,5,1,1,0,1
2012-05-11,4,0.495,0.486725,0.42625,0.175375,22.625,83.25,105.875,2,5,5,1,1,0,1
2012-05-12,1,0.5,0.49132857142857145,0.5599999999999999,0.07677142857142857,60.42857142857143,162.28571428571428,222.71428571428572,2,5,6,1,1,0,0
2012-05-12,2,0.664,0.62424,0.306,0.18804,255.8,347.0,602.8,2,5,6,1,1,0,0
2012-05-12,3,0.645,0.6212,0.3725,0.1791,169.0,293.0,462.0,2,5,6,2,1,0,0
2012-05-12,4,0.5175,0.5037875,0.57375,0.09515,30.5,95.5,126.0,2,5,6,1,1,0,0
2012-05-13,1,0.5628571428571428,0.5541142857142857,0.6357142857142858,0.18975714285714287,59.57142857142857,118.85714285714286,178.42857142857142,2,5,0,1,1,0,0
2012-05-13,2,0.692,0.64242,0.492,0.24476,217.4,332.2,549.6,2,5,0,1,1,0,0
2012-05-13,3,0.675,0.6288,0.47250000000000003,0.3694,123.5,235.5,359.0,2,5,0,2,1,0,0
2012-05-13,4,0.5750000000000001,0.5549499999999999,0.62875,0.1716375,21.75,63.875,85.625,2,5,0,2,1,0,0
2012-05-14,1,0.5371428571428571,0.5130142857142858,0.8742857142857143,0.23454285714285714,4.428571428571429,77.0,81.42857142857143,2,5,1,3,1,0,1
2012-05-14,2,0.608,0.58182,0.752,0.24180000000000001,37.8,130.0,167.8,2,5,1,2,1,0,1
2012-05-14,3,0.575,0.5417,0.8674999999999999,0.1455,15.75,239.75,255.5,2,5,1,2,1,0,1
2012-05-14,4,0.5825,0.566325,0.7,0.208975,7.375,44.125,51.5,2,5,1,2,1,0,1
2012-05-15,1,0.5857142857142856,0.5519571428571428,0.8771428571428571,0.1514,14.857142857142858,168.42857142857142,183.28571428571428,2,5,2,3,1,0,1
2012-05-15,2,0.6599999999999999,0.62124,0.6900000000000001,0.16716000000000003,48.6,214.8,263.4,2,5,2,1,1,0,1
2012-05-15,3,0.67,0.6288,0.6699999999999999,0.12315000000000001,57.5,489.0,546.5,2,5,2,1,1,0,1
2012-05-15,4,0.5750000000000001,0.543575,0.85,0.14365,6.0,35.125,41.125,2,5,2,3,1,0,1
2012-05-16,1,0.5971428571428571,0.5649571428571428,0.7814285714285714,0.0661,27.142857142857142,271.7142857142857,298.85714285714283,2,5,3,1,1,0,1
2012-05-16,2,0.716,0.65454,0.462,0.09852,60.0,272.6,332.6,2,5,3,1,1,0,1
2012-05-16,3,0.7,0.6515249999999999,0.5525,0.2388,88.25,603.75,692.0,2,5,3,1,1,0,1
2012-05-16,4,0.59,0.5587375,0.845,0.128725,18.5,94.125,112.625,2,5,3,1,1,0,1
2012-05-17,1,0.5485714285714286,0.5216714285714286,0.6028571428571429,0.3454285714285715,34.57142857142857,270.0,304.57142857142856,2,5,4,1,1,0,1
2012-05-17,2,0.632,0.6212,0.378,0.20594,79.0,259.2,338.2,2,5,4,1,1,0,1
2012-05-17,3,0.64,0.6212,0.3225,0.171625,109.0,566.75,675.75,2,5,4,1,1,0,1
2012-05-17,4,0.585,0.5625249999999999,0.635,0.17165,21.125,86.125,107.25,2,5,4,1,1,0,1
2012-05-18,1,0.5228571428571429,0.5173,0.6285714285714287,0.10234285714285714,49.142857142857146,297.42857142857144,346.57142857142856,2,5,5,1,1,0,1
2012-05-18,2,0.648,0.6212,0.362,0.18804,119.2,293.6,412.8,2,5,5,1,1,0,1
2012-05-18,3,0.635,0.6212,0.385,0.1791,96.75,478.5,575.25,2,5,5,1,1,0,1
2012-05-18,4,0.5125,0.501875,0.6012500000000001,0.11382500000000001,24.25,81.75,106.0,2,5,5,1,1,0,1
2012-05-19,1,0.5171428571428571,0.5043142857142857,0.5457142857142857,0.08744285714285714,80.71428571428571,159.57142857142858,240.28571428571428,2,5,6,1,1,0,0
2012-05-19,2,0.708,0.64242,0.32599999999999996,0.08658,331.2,346.8,678.0,2,5,6,1,1,0,0
2012-05-19,3,0.715,0.64395,0.3575,0.100775,213.5,291.0,504.5,2,5,6,1,1,0,0
2012-05-19,4,0.5475,0.5359625,0.50875,0.0709125,41.875,108.625,150.5,2,5,6,1,1,0,0
2012-05-20,1,0.5742857142857144,0.5519285714285714,0.5157142857142858,0.2110857142857143,93.14285714285714,138.28571428571428,231.42857142857142,2,5,0,1,1,0,0
2012-05-20,2,0.704,0.6424399999999999,0.386,0.35524,242.2,331.0,573.2,2,5,0,1,1,0,0
2012-05-20,3,0.685,0.63635,0.5449999999999999,0.37315,145.0,279.75,424.75,2,5,0,1,1,0,0
2012-05-20,4,0.5775,0.5492625,0.62625,0.1698,32.625,85.375,118.0,2,5,0,1,1,0,0
2012-05-21,1,0.5685714285714286,0.5368,0.8728571428571429,0.26012857142857143,12.714285714285714,117.0,129.71428571428572,2,5,1,3,1,0,1
2012-05-21,2,0.616,0.5788,0.7899999999999999,0.22982,50.6,164.2,214.8,2,5,1,2,1,0,1
2012-05-21,3,0.65,0.61365,0.7,0.145525,48.25,407.25,455.5,2,5,1,1,1,0,1
